entityId,time_utc,availableBikeNumber
28795,2025-12-15 07:00:00+00:00,4.0
28796,2025-12-14 08:00:00+00:00,
28796,2025-12-14 09:00:00+00:00,
28796,2025-12-14 10:00:00+00:00,
28796,2025-12-14 11:00:00+00:00,
28796,2025-12-14 12:00:00+00:00,
28796,2025-12-14 13:00:00+00:00,
28796,2025-12-14 14:00:00+00:00,
28796,2025-12-14 15:00:00+00:00,
28796,2025-12-14 16:00:00+00:00,
28796,2025-12-14 17:00:00+00:00,
28796,2025-12-14 18:00:00+00:00,
28796,2025-12-14 19:00:00+00:00,
28796,2025-12-14 20:00:00+00:00,
28796,2025-12-14 21:00:00+00:00,
28796,2025-12-14 22:00:00+00:00,
28796,2025-12-14 23:00:00+00:00,
28796,2025-12-15 00:00:00+00:00,
28796,2025-12-15 01:00:00+00:00,
28796,2025-12-15 02:00:00+00:00,
28796,2025-12-15 03:00:00+00:00,
28796,2025-12-15 04:00:00+00:00,
28796,2025-12-15 05:00:00+00:00,
28796,2025-12-15 06:00:00+00:00,
28796,2025-12-15 07:00:00+00:00,4.0
28797,2025-12-14 08:00:00+00:00,
28797,2025-12-14 09:00:00+00:00,
28797,2025-12-14 10:00:00+00:00,
28797,2025-12-14 11:00:00+00:00,
28797,2025-12-14 12:00:00+00:00,
28797,2025-12-14 13:00:00+00:00,
28797,2025-12-14 14:00:00+00:00,
28797,2025-12-14 15:00:00+00:00,
28797,2025-12-14 16:00:00+00:00,
28797,2025-12-14 17:00:00+00:00,
28797,2025-12-14 18:00:00+00:00,
28797,2025-12-14 19:00:00+00:00,
28797,2025-12-14 20:00:00+00:00,
28797,2025-12-14 21:00:00+00:00,
28797,2025-12-14 22:00:00+00:00,
28797,2025-12-14 23:00:00+00:00,
28797,2025-12-15 00:00:00+00:00,
28797,2025-12-15 01:00:00+00:00,
28797,2025-12-15 02:00:00+00:00,
28797,2025-12-15 03:00:00+00:00,
28797,2025-12-15 04:00:00+00:00,
28797,2025-12-15 05:00:00+00:00,
28797,2025-12-15 06:00:00+00:00,
28797,2025-12-15 07:00:00+00:00,11.0
28798,2025-12-14 08:00:00+00:00,
28798,2025-12-14 09:00:00+00:00,
28798,2025-12-14 10:00:00+00:00,
28798,2025-12-14 11:00:00+00:00,
28798,2025-12-14 12:00:00+00:00,
28798,2025-12-14 13:00:00+00:00,
28798,2025-12-14 14:00:00+00:00,
28798,2025-12-14 15:00:00+00:00,
28798,2025-12-14 16:00:00+00:00,
28798,2025-12-14 17:00:00+00:00,
28798,2025-12-14 18:00:00+00:00,
28798,2025-12-14 19:00:00+00:00,
28798,2025-12-14 20:00:00+00:00,
28798,2025-12-14 21:00:00+00:00,
28798,2025-12-14 22:00:00+00:00,
28798,2025-12-14 23:00:00+00:00,
28798,2025-12-15 00:00:00+00:00,
28798,2025-12-15 01:00:00+00:00,
28798,2025-12-15 02:00:00+00:00,
28798,2025-12-15 03:00:00+00:00,
28798,2025-12-15 04:00:00+00:00,
28798,2025-12-15 05:00:00+00:00,
28798,2025-12-15 06:00:00+00:00,
28798,2025-12-15 07:00:00+00:00,6.0
28799,2025-12-14 08:00:00+00:00,
28799,2025-12-14 09:00:00+00:00,
28799,2025-12-14 10:00:00+00:00,
28799,2025-12-14 11:00:00+00:00,
28799,2025-12-14 12:00:00+00:00,
28799,2025-12-14 13:00:00+00:00,
28799,2025-12-14 14:00:00+00:00,
28799,2025-12-14 15:00:00+00:00,
28799,2025-12-14 16:00:00+00:00,
28799,2025-12-14 17:00:00+00:00,
28799,2025-12-14 18:00:00+00:00,
28799,2025-12-14 19:00:00+00:00,
28799,2025-12-14 20:00:00+00:00,
28799,2025-12-14 21:00:00+00:00,
28799,2025-12-14 22:00:00+00:00,
28799,2025-12-14 23:00:00+00:00,
28799,2025-12-15 00:00:00+00:00,
28799,2025-12-15 01:00:00+00:00,
28799,2025-12-15 02:00:00+00:00,
28799,2025-12-15 03:00:00+00:00,
28799,2025-12-15 04:00:00+00:00,
28799,2025-12-15 05:00:00+00:00,
28799,2025-12-15 06:00:00+00:00,
28799,2025-12-15 07:00:00+00:00,0.0
28800,2025-12-14 08:00:00+00:00,
28800,2025-12-14 09:00:00+00:00,
28800,2025-12-14 10:00:00+00:00,
28800,2025-12-14 11:00:00+00:00,
28800,2025-12-14 12:00:00+00:00,
28800,2025-12-14 13:00:00+00:00,
28800,2025-12-14 14:00:00+00:00,
28800,2025-12-14 15:00:00+00:00,
28800,2025-12-14 16:00:00+00:00,
28800,2025-12-14 17:00:00+00:00,
28800,2025-12-14 18:00:00+00:00,
28800,2025-12-14 19:00:00+00:00,
28800,2025-12-14 20:00:00+00:00,
28800,2025-12-14 21:00:00+00:00,
28800,2025-12-14 22:00:00+00:00,
28800,2025-12-14 23:00:00+00:00,
28800,2025-12-15 00:00:00+00:00,
28800,2025-12-15 01:00:00+00:00,
28800,2025-12-15 02:00:00+00:00,
28800,2025-12-15 03:00:00+00:00,
28800,2025-12-15 04:00:00+00:00,
28800,2025-12-15 05:00:00+00:00,
28800,2025-12-15 06:00:00+00:00,
28800,2025-12-15 07:00:00+00:00,0.0
28801,2025-12-14 08:00:00+00:00,
28801,2025-12-14 09:00:00+00:00,
28801,2025-12-14 10:00:00+00:00,
28801,2025-12-14 11:00:00+00:00,
28801,2025-12-14 12:00:00+00:00,
28801,2025-12-14 13:00:00+00:00,
28801,2025-12-14 14:00:00+00:00,
28801,2025-12-14 15:00:00+00:00,
28801,2025-12-14 16:00:00+00:00,
28801,2025-12-14 17:00:00+00:00,
28801,2025-12-14 18:00:00+00:00,
28801,2025-12-14 19:00:00+00:00,
28801,2025-12-14 20:00:00+00:00,
28801,2025-12-14 21:00:00+00:00,
28801,2025-12-14 22:00:00+00:00,
28801,2025-12-14 23:00:00+00:00,
28801,2025-12-15 00:00:00+00:00,
28801,2025-12-15 01:00:00+00:00,
28801,2025-12-15 02:00:00+00:00,
28801,2025-12-15 03:00:00+00:00,
28801,2025-12-15 04:00:00+00:00,
28801,2025-12-15 05:00:00+00:00,
28801,2025-12-15 06:00:00+00:00,
28801,2025-12-15 07:00:00+00:00,4.0
28802,2025-12-14 08:00:00+00:00,
28802,2025-12-14 09:00:00+00:00,
28802,2025-12-14 10:00:00+00:00,
28802,2025-12-14 11:00:00+00:00,
28802,2025-12-14 12:00:00+00:00,
28802,2025-12-14 13:00:00+00:00,
28802,2025-12-14 14:00:00+00:00,
28802,2025-12-14 15:00:00+00:00,
28802,2025-12-14 16:00:00+00:00,
28802,2025-12-14 17:00:00+00:00,
28802,2025-12-14 18:00:00+00:00,
28802,2025-12-14 19:00:00+00:00,
28802,2025-12-14 20:00:00+00:00,
28802,2025-12-14 21:00:00+00:00,
28802,2025-12-14 22:00:00+00:00,
28802,2025-12-14 23:00:00+00:00,
28802,2025-12-15 00:00:00+00:00,
28802,2025-12-15 01:00:00+00:00,
28802,2025-12-15 02:00:00+00:00,
28802,2025-12-15 03:00:00+00:00,
28802,2025-12-15 04:00:00+00:00,
28802,2025-12-15 05:00:00+00:00,
28802,2025-12-15 06:00:00+00:00,
28802,2025-12-15 07:00:00+00:00,5.0
28803,2025-12-14 08:00:00+00:00,
28803,2025-12-14 09:00:00+00:00,
28803,2025-12-14 10:00:00+00:00,
28803,2025-12-14 11:00:00+00:00,
28803,2025-12-14 12:00:00+00:00,
28803,2025-12-14 13:00:00+00:00,
28803,2025-12-14 14:00:00+00:00,
28803,2025-12-14 15:00:00+00:00,
28803,2025-12-14 16:00:00+00:00,
28803,2025-12-14 17:00:00+00:00,
28803,2025-12-14 18:00:00+00:00,
28803,2025-12-14 19:00:00+00:00,
28803,2025-12-14 20:00:00+00:00,
28803,2025-12-14 21:00:00+00:00,
28803,2025-12-14 22:00:00+00:00,
28803,2025-12-14 23:00:00+00:00,
28803,2025-12-15 00:00:00+00:00,
28803,2025-12-15 01:00:00+00:00,
28803,2025-12-15 02:00:00+00:00,
28803,2025-12-15 03:00:00+00:00,
28803,2025-12-15 04:00:00+00:00,
28803,2025-12-15 05:00:00+00:00,
28803,2025-12-15 06:00:00+00:00,
28803,2025-12-15 07:00:00+00:00,1.0
28804,2025-12-14 08:00:00+00:00,
28804,2025-12-14 09:00:00+00:00,
28804,2025-12-14 10:00:00+00:00,
28804,2025-12-14 11:00:00+00:00,
28804,2025-12-14 12:00:00+00:00,
28804,2025-12-14 13:00:00+00:00,
28804,2025-12-14 14:00:00+00:00,
28804,2025-12-14 15:00:00+00:00,
28804,2025-12-14 16:00:00+00:00,
28804,2025-12-14 17:00:00+00:00,
28804,2025-12-14 18:00:00+00:00,
28804,2025-12-14 19:00:00+00:00,
28804,2025-12-14 20:00:00+00:00,
28804,2025-12-14 21:00:00+00:00,
28804,2025-12-14 22:00:00+00:00,
28804,2025-12-14 23:00:00+00:00,
28804,2025-12-15 00:00:00+00:00,
28804,2025-12-15 01:00:00+00:00,
28804,2025-12-15 02:00:00+00:00,
28804,2025-12-15 03:00:00+00:00,
28804,2025-12-15 04:00:00+00:00,
28804,2025-12-15 05:00:00+00:00,
28804,2025-12-15 06:00:00+00:00,
28804,2025-12-15 07:00:00+00:00,9.0
28813,2025-12-14 08:00:00+00:00,
28813,2025-12-14 09:00:00+00:00,
28813,2025-12-14 10:00:00+00:00,
28813,2025-12-14 11:00:00+00:00,
28813,2025-12-14 12:00:00+00:00,
28813,2025-12-14 13:00:00+00:00,
28813,2025-12-14 14:00:00+00:00,
28813,2025-12-14 15:00:00+00:00,
28813,2025-12-14 16:00:00+00:00,
28813,2025-12-14 17:00:00+00:00,
28813,2025-12-14 18:00:00+00:00,
28813,2025-12-14 19:00:00+00:00,
28813,2025-12-14 20:00:00+00:00,
28813,2025-12-14 21:00:00+00:00,
28813,2025-12-14 22:00:00+00:00,
28813,2025-12-14 23:00:00+00:00,
28813,2025-12-15 00:00:00+00:00,
28813,2025-12-15 01:00:00+00:00,
28813,2025-12-15 02:00:00+00:00,
28813,2025-12-15 03:00:00+00:00,
28813,2025-12-15 04:00:00+00:00,
28813,2025-12-15 05:00:00+00:00,
28813,2025-12-15 06:00:00+00:00,
28813,2025-12-15 07:00:00+00:00,11.0
28814,2025-12-14 08:00:00+00:00,
28814,2025-12-14 09:00:00+00:00,
28814,2025-12-14 10:00:00+00:00,
28814,2025-12-14 11:00:00+00:00,
28814,2025-12-14 12:00:00+00:00,
28814,2025-12-14 13:00:00+00:00,
28814,2025-12-14 14:00:00+00:00,
28814,2025-12-14 15:00:00+00:00,
28814,2025-12-14 16:00:00+00:00,
28814,2025-12-14 17:00:00+00:00,
28814,2025-12-14 18:00:00+00:00,
28814,2025-12-14 19:00:00+00:00,
28814,2025-12-14 20:00:00+00:00,
28814,2025-12-14 21:00:00+00:00,
28814,2025-12-14 22:00:00+00:00,
28814,2025-12-14 23:00:00+00:00,
28814,2025-12-15 00:00:00+00:00,
28814,2025-12-15 01:00:00+00:00,
28814,2025-12-15 02:00:00+00:00,
28814,2025-12-15 03:00:00+00:00,
28814,2025-12-15 04:00:00+00:00,
28814,2025-12-15 05:00:00+00:00,
28814,2025-12-15 06:00:00+00:00,
28814,2025-12-15 07:00:00+00:00,1.0
28932,2025-12-14 08:00:00+00:00,
28932,2025-12-14 09:00:00+00:00,
28932,2025-12-14 10:00:00+00:00,
28932,2025-12-14 11:00:00+00:00,
28932,2025-12-14 12:00:00+00:00,
28932,2025-12-14 13:00:00+00:00,
28932,2025-12-14 14:00:00+00:00,
28932,2025-12-14 15:00:00+00:00,
28932,2025-12-14 16:00:00+00:00,
28932,2025-12-14 17:00:00+00:00,
28932,2025-12-14 18:00:00+00:00,
28932,2025-12-14 19:00:00+00:00,
28932,2025-12-14 20:00:00+00:00,
28932,2025-12-14 21:00:00+00:00,
28932,2025-12-14 22:00:00+00:00,
28932,2025-12-14 23:00:00+00:00,
28932,2025-12-15 00:00:00+00:00,
28932,2025-12-15 01:00:00+00:00,
28932,2025-12-15 02:00:00+00:00,
28932,2025-12-15 03:00:00+00:00,
28932,2025-12-15 04:00:00+00:00,
28932,2025-12-15 05:00:00+00:00,
28932,2025-12-15 06:00:00+00:00,
28932,2025-12-15 07:00:00+00:00,8.0
29049,2025-12-14 08:00:00+00:00,
29049,2025-12-14 09:00:00+00:00,
29049,2025-12-14 10:00:00+00:00,
29049,2025-12-14 11:00:00+00:00,
29049,2025-12-14 12:00:00+00:00,
29049,2025-12-14 13:00:00+00:00,
29049,2025-12-14 14:00:00+00:00,
29049,2025-12-14 15:00:00+00:00,
29049,2025-12-14 16:00:00+00:00,
29049,2025-12-14 17:00:00+00:00,
29049,2025-12-14 18:00:00+00:00,
29049,2025-12-14 19:00:00+00:00,
29049,2025-12-14 20:00:00+00:00,
29049,2025-12-14 21:00:00+00:00,
29049,2025-12-14 22:00:00+00:00,
29049,2025-12-14 23:00:00+00:00,
29049,2025-12-15 00:00:00+00:00,
29049,2025-12-15 01:00:00+00:00,
29049,2025-12-15 02:00:00+00:00,
29049,2025-12-15 03:00:00+00:00,
29049,2025-12-15 04:00:00+00:00,
29049,2025-12-15 05:00:00+00:00,
29049,2025-12-15 06:00:00+00:00,
29049,2025-12-15 07:00:00+00:00,2.0
29109,2025-12-14 08:00:00+00:00,
29109,2025-12-14 09:00:00+00:00,
29109,2025-12-14 10:00:00+00:00,
29109,2025-12-14 11:00:00+00:00,
29109,2025-12-14 12:00:00+00:00,
29109,2025-12-14 13:00:00+00:00,
29109,2025-12-14 14:00:00+00:00,
29109,2025-12-14 15:00:00+00:00,
29109,2025-12-14 16:00:00+00:00,
29109,2025-12-14 17:00:00+00:00,
29109,2025-12-14 18:00:00+00:00,
29109,2025-12-14 19:00:00+00:00,
29109,2025-12-14 20:00:00+00:00,
29109,2025-12-14 21:00:00+00:00,
29109,2025-12-14 22:00:00+00:00,
29109,2025-12-14 23:00:00+00:00,
29109,2025-12-15 00:00:00+00:00,
29109,2025-12-15 01:00:00+00:00,
29109,2025-12-15 02:00:00+00:00,
29109,2025-12-15 03:00:00+00:00,
29109,2025-12-15 04:00:00+00:00,
29109,2025-12-15 05:00:00+00:00,
29109,2025-12-15 06:00:00+00:00,
29109,2025-12-15 07:00:00+00:00,7.0
29112,2025-12-14 08:00:00+00:00,
29112,2025-12-14 09:00:00+00:00,
29112,2025-12-14 10:00:00+00:00,
29112,2025-12-14 11:00:00+00:00,
29112,2025-12-14 12:00:00+00:00,
29112,2025-12-14 13:00:00+00:00,
29112,2025-12-14 14:00:00+00:00,
29112,2025-12-14 15:00:00+00:00,
29112,2025-12-14 16:00:00+00:00,
29112,2025-12-14 17:00:00+00:00,
29112,2025-12-14 18:00:00+00:00,
29112,2025-12-14 19:00:00+00:00,
29112,2025-12-14 20:00:00+00:00,
29112,2025-12-14 21:00:00+00:00,
29112,2025-12-14 22:00:00+00:00,
29112,2025-12-14 23:00:00+00:00,
29112,2025-12-15 00:00:00+00:00,
29112,2025-12-15 01:00:00+00:00,
29112,2025-12-15 02:00:00+00:00,
29112,2025-12-15 03:00:00+00:00,
29112,2025-12-15 04:00:00+00:00,
29112,2025-12-15 05:00:00+00:00,
29112,2025-12-15 06:00:00+00:00,
29112,2025-12-15 07:00:00+00:00,1.0
29200,2025-12-14 08:00:00+00:00,
29200,2025-12-14 09:00:00+00:00,
29200,2025-12-14 10:00:00+00:00,
29200,2025-12-14 11:00:00+00:00,
29200,2025-12-14 12:00:00+00:00,
29200,2025-12-14 13:00:00+00:00,
29200,2025-12-14 14:00:00+00:00,
29200,2025-12-14 15:00:00+00:00,
29200,2025-12-14 16:00:00+00:00,
29200,2025-12-14 17:00:00+00:00,
29200,2025-12-14 18:00:00+00:00,
29200,2025-12-14 19:00:00+00:00,
29200,2025-12-14 20:00:00+00:00,
29200,2025-12-14 21:00:00+00:00,
29200,2025-12-14 22:00:00+00:00,
29200,2025-12-14 23:00:00+00:00,
29200,2025-12-15 00:00:00+00:00,
29200,2025-12-15 01:00:00+00:00,
29200,2025-12-15 02:00:00+00:00,
29200,2025-12-15 03:00:00+00:00,
29200,2025-12-15 04:00:00+00:00,
29200,2025-12-15 05:00:00+00:00,
29200,2025-12-15 06:00:00+00:00,
29200,2025-12-15 07:00:00+00:00,0.0
29253,2025-12-14 08:00:00+00:00,
29253,2025-12-14 09:00:00+00:00,
29253,2025-12-14 10:00:00+00:00,
29253,2025-12-14 11:00:00+00:00,
29253,2025-12-14 12:00:00+00:00,
29253,2025-12-14 13:00:00+00:00,
29253,2025-12-14 14:00:00+00:00,
29253,2025-12-14 15:00:00+00:00,
29253,2025-12-14 16:00:00+00:00,
29253,2025-12-14 17:00:00+00:00,
29253,2025-12-14 18:00:00+00:00,
29253,2025-12-14 19:00:00+00:00,
29253,2025-12-14 20:00:00+00:00,
29253,2025-12-14 21:00:00+00:00,
29253,2025-12-14 22:00:00+00:00,
29253,2025-12-14 23:00:00+00:00,
29253,2025-12-15 00:00:00+00:00,
29253,2025-12-15 01:00:00+00:00,
29253,2025-12-15 02:00:00+00:00,
29253,2025-12-15 03:00:00+00:00,
29253,2025-12-15 04:00:00+00:00,
29253,2025-12-15 05:00:00+00:00,
29253,2025-12-15 06:00:00+00:00,
29253,2025-12-15 07:00:00+00:00,5.0
29345,2025-12-14 08:00:00+00:00,
29345,2025-12-14 09:00:00+00:00,
29345,2025-12-14 10:00:00+00:00,
29345,2025-12-14 11:00:00+00:00,
29345,2025-12-14 12:00:00+00:00,
29345,2025-12-14 13:00:00+00:00,
29345,2025-12-14 14:00:00+00:00,
29345,2025-12-14 15:00:00+00:00,
29345,2025-12-14 16:00:00+00:00,
29345,2025-12-14 17:00:00+00:00,
29345,2025-12-14 18:00:00+00:00,
29345,2025-12-14 19:00:00+00:00,
29345,2025-12-14 20:00:00+00:00,
29345,2025-12-14 21:00:00+00:00,
29345,2025-12-14 22:00:00+00:00,
29345,2025-12-14 23:00:00+00:00,
29345,2025-12-15 00:00:00+00:00,
29345,2025-12-15 01:00:00+00:00,
29345,2025-12-15 02:00:00+00:00,
29345,2025-12-15 03:00:00+00:00,
29345,2025-12-15 04:00:00+00:00,
29345,2025-12-15 05:00:00+00:00,
29345,2025-12-15 06:00:00+00:00,
29345,2025-12-15 07:00:00+00:00,0.0
29346,2025-12-14 08:00:00+00:00,
29346,2025-12-14 09:00:00+00:00,
29346,2025-12-14 10:00:00+00:00,
29346,2025-12-14 11:00:00+00:00,
29346,2025-12-14 12:00:00+00:00,
29346,2025-12-14 13:00:00+00:00,
29346,2025-12-14 14:00:00+00:00,
29346,2025-12-14 15:00:00+00:00,
29346,2025-12-14 16:00:00+00:00,
29346,2025-12-14 17:00:00+00:00,
29346,2025-12-14 18:00:00+00:00,
29346,2025-12-14 19:00:00+00:00,
29346,2025-12-14 20:00:00+00:00,
29346,2025-12-14 21:00:00+00:00,
29346,2025-12-14 22:00:00+00:00,
29346,2025-12-14 23:00:00+00:00,
29346,2025-12-15 00:00:00+00:00,
29346,2025-12-15 01:00:00+00:00,
29346,2025-12-15 02:00:00+00:00,
29346,2025-12-15 03:00:00+00:00,
29346,2025-12-15 04:00:00+00:00,
29346,2025-12-15 05:00:00+00:00,
29346,2025-12-15 06:00:00+00:00,
29346,2025-12-15 07:00:00+00:00,3.0
29347,2025-12-14 08:00:00+00:00,
29347,2025-12-14 09:00:00+00:00,
29347,2025-12-14 10:00:00+00:00,
29347,2025-12-14 11:00:00+00:00,
29347,2025-12-14 12:00:00+00:00,
29347,2025-12-14 13:00:00+00:00,
29347,2025-12-14 14:00:00+00:00,
29347,2025-12-14 15:00:00+00:00,
29347,2025-12-14 16:00:00+00:00,
29347,2025-12-14 17:00:00+00:00,
29347,2025-12-14 18:00:00+00:00,
29347,2025-12-14 19:00:00+00:00,
29347,2025-12-14 20:00:00+00:00,
29347,2025-12-14 21:00:00+00:00,
29347,2025-12-14 22:00:00+00:00,
29347,2025-12-14 23:00:00+00:00,
29347,2025-12-15 00:00:00+00:00,
29347,2025-12-15 01:00:00+00:00,
29347,2025-12-15 02:00:00+00:00,
29347,2025-12-15 03:00:00+00:00,
29347,2025-12-15 04:00:00+00:00,
29347,2025-12-15 05:00:00+00:00,
29347,2025-12-15 06:00:00+00:00,
29347,2025-12-15 07:00:00+00:00,0.0
29663,2025-12-14 08:00:00+00:00,
29663,2025-12-14 09:00:00+00:00,
29663,2025-12-14 10:00:00+00:00,
29663,2025-12-14 11:00:00+00:00,
29663,2025-12-14 12:00:00+00:00,
29663,2025-12-14 13:00:00+00:00,
29663,2025-12-14 14:00:00+00:00,
29663,2025-12-14 15:00:00+00:00,
29663,2025-12-14 16:00:00+00:00,
29663,2025-12-14 17:00:00+00:00,
29663,2025-12-14 18:00:00+00:00,
29663,2025-12-14 19:00:00+00:00,
29663,2025-12-14 20:00:00+00:00,
29663,2025-12-14 21:00:00+00:00,
29663,2025-12-14 22:00:00+00:00,
29663,2025-12-14 23:00:00+00:00,
29663,2025-12-15 00:00:00+00:00,
29663,2025-12-15 01:00:00+00:00,
29663,2025-12-15 02:00:00+00:00,
29663,2025-12-15 03:00:00+00:00,
29663,2025-12-15 04:00:00+00:00,
29663,2025-12-15 05:00:00+00:00,
29663,2025-12-15 06:00:00+00:00,
29663,2025-12-15 07:00:00+00:00,3.0
29946,2025-12-14 08:00:00+00:00,
29946,2025-12-14 09:00:00+00:00,
29946,2025-12-14 10:00:00+00:00,
29946,2025-12-14 11:00:00+00:00,
29946,2025-12-14 12:00:00+00:00,
29946,2025-12-14 13:00:00+00:00,
29946,2025-12-14 14:00:00+00:00,
29946,2025-12-14 15:00:00+00:00,
29946,2025-12-14 16:00:00+00:00,
29946,2025-12-14 17:00:00+00:00,
29946,2025-12-14 18:00:00+00:00,
29946,2025-12-14 19:00:00+00:00,
29946,2025-12-14 20:00:00+00:00,
29946,2025-12-14 21:00:00+00:00,
29946,2025-12-14 22:00:00+00:00,
29946,2025-12-14 23:00:00+00:00,
29946,2025-12-15 00:00:00+00:00,
29946,2025-12-15 01:00:00+00:00,
29946,2025-12-15 02:00:00+00:00,
29946,2025-12-15 03:00:00+00:00,
29946,2025-12-15 04:00:00+00:00,
29946,2025-12-15 05:00:00+00:00,
29946,2025-12-15 06:00:00+00:00,
29946,2025-12-15 07:00:00+00:00,0.0
29963,2025-12-14 08:00:00+00:00,
29963,2025-12-14 09:00:00+00:00,
29963,2025-12-14 10:00:00+00:00,
29963,2025-12-14 11:00:00+00:00,
29963,2025-12-14 12:00:00+00:00,
29963,2025-12-14 13:00:00+00:00,
29963,2025-12-14 14:00:00+00:00,
29963,2025-12-14 15:00:00+00:00,
29963,2025-12-14 16:00:00+00:00,
29963,2025-12-14 17:00:00+00:00,
29963,2025-12-14 18:00:00+00:00,
29963,2025-12-14 19:00:00+00:00,
29963,2025-12-14 20:00:00+00:00,
29963,2025-12-14 21:00:00+00:00,
29963,2025-12-14 22:00:00+00:00,
29963,2025-12-14 23:00:00+00:00,
29963,2025-12-15 00:00:00+00:00,
29963,2025-12-15 01:00:00+00:00,
29963,2025-12-15 02:00:00+00:00,
29963,2025-12-15 03:00:00+00:00,
29963,2025-12-15 04:00:00+00:00,
29963,2025-12-15 05:00:00+00:00,
29963,2025-12-15 06:00:00+00:00,
29963,2025-12-15 07:00:00+00:00,0.0
29964,2025-12-14 08:00:00+00:00,
29964,2025-12-14 09:00:00+00:00,
29964,2025-12-14 10:00:00+00:00,
29964,2025-12-14 11:00:00+00:00,
29964,2025-12-14 12:00:00+00:00,
29964,2025-12-14 13:00:00+00:00,
29964,2025-12-14 14:00:00+00:00,
29964,2025-12-14 15:00:00+00:00,
29964,2025-12-14 16:00:00+00:00,
29964,2025-12-14 17:00:00+00:00,
29964,2025-12-14 18:00:00+00:00,
29964,2025-12-14 19:00:00+00:00,
29964,2025-12-14 20:00:00+00:00,
29964,2025-12-14 21:00:00+00:00,
29964,2025-12-14 22:00:00+00:00,
29964,2025-12-14 23:00:00+00:00,
29964,2025-12-15 00:00:00+00:00,
29964,2025-12-15 01:00:00+00:00,
29964,2025-12-15 02:00:00+00:00,
29964,2025-12-15 03:00:00+00:00,
29964,2025-12-15 04:00:00+00:00,
29964,2025-12-15 05:00:00+00:00,
29964,2025-12-15 06:00:00+00:00,
29964,2025-12-15 07:00:00+00:00,0.0
29965,2025-12-14 08:00:00+00:00,
29965,2025-12-14 09:00:00+00:00,
29965,2025-12-14 10:00:00+00:00,
29965,2025-12-14 11:00:00+00:00,
29965,2025-12-14 12:00:00+00:00,
29965,2025-12-14 13:00:00+00:00,
29965,2025-12-14 14:00:00+00:00,
29965,2025-12-14 15:00:00+00:00,
29965,2025-12-14 16:00:00+00:00,
29965,2025-12-14 17:00:00+00:00,
29965,2025-12-14 18:00:00+00:00,
29965,2025-12-14 19:00:00+00:00,
29965,2025-12-14 20:00:00+00:00,
29965,2025-12-14 21:00:00+00:00,
29965,2025-12-14 22:00:00+00:00,
29965,2025-12-14 23:00:00+00:00,
29965,2025-12-15 00:00:00+00:00,
29965,2025-12-15 01:00:00+00:00,
29965,2025-12-15 02:00:00+00:00,
29965,2025-12-15 03:00:00+00:00,
29965,2025-12-15 04:00:00+00:00,
29965,2025-12-15 05:00:00+00:00,
29965,2025-12-15 06:00:00+00:00,
29965,2025-12-15 07:00:00+00:00,0.0
30022,2025-12-14 08:00:00+00:00,
30022,2025-12-14 09:00:00+00:00,
30022,2025-12-14 10:00:00+00:00,
30022,2025-12-14 11:00:00+00:00,
30022,2025-12-14 12:00:00+00:00,
30022,2025-12-14 13:00:00+00:00,
30022,2025-12-14 14:00:00+00:00,
30022,2025-12-14 15:00:00+00:00,
30022,2025-12-14 16:00:00+00:00,
30022,2025-12-14 17:00:00+00:00,
30022,2025-12-14 18:00:00+00:00,
30022,2025-12-14 19:00:00+00:00,
30022,2025-12-14 20:00:00+00:00,
30022,2025-12-14 21:00:00+00:00,
30022,2025-12-14 22:00:00+00:00,
30022,2025-12-14 23:00:00+00:00,
30022,2025-12-15 00:00:00+00:00,
30022,2025-12-15 01:00:00+00:00,
30022,2025-12-15 02:00:00+00:00,
30022,2025-12-15 03:00:00+00:00,
30022,2025-12-15 04:00:00+00:00,
30022,2025-12-15 05:00:00+00:00,
30022,2025-12-15 06:00:00+00:00,
30022,2025-12-15 07:00:00+00:00,5.0
30024,2025-12-14 08:00:00+00:00,
30024,2025-12-14 09:00:00+00:00,
30024,2025-12-14 10:00:00+00:00,
30024,2025-12-14 11:00:00+00:00,
30024,2025-12-14 12:00:00+00:00,
30024,2025-12-14 13:00:00+00:00,
30024,2025-12-14 14:00:00+00:00,
30024,2025-12-14 15:00:00+00:00,
30024,2025-12-14 16:00:00+00:00,
30024,2025-12-14 17:00:00+00:00,
30024,2025-12-14 18:00:00+00:00,
30024,2025-12-14 19:00:00+00:00,
30024,2025-12-14 20:00:00+00:00,
30024,2025-12-14 21:00:00+00:00,
30024,2025-12-14 22:00:00+00:00,
30024,2025-12-14 23:00:00+00:00,
30024,2025-12-15 00:00:00+00:00,
30024,2025-12-15 01:00:00+00:00,
30024,2025-12-15 02:00:00+00:00,
30024,2025-12-15 03:00:00+00:00,
30024,2025-12-15 04:00:00+00:00,
30024,2025-12-15 05:00:00+00:00,
30024,2025-12-15 06:00:00+00:00,
30024,2025-12-15 07:00:00+00:00,1.0
30025,2025-12-14 08:00:00+00:00,
30025,2025-12-14 09:00:00+00:00,
30025,2025-12-14 10:00:00+00:00,
30025,2025-12-14 11:00:00+00:00,
30025,2025-12-14 12:00:00+00:00,
30025,2025-12-14 13:00:00+00:00,
30025,2025-12-14 14:00:00+00:00,
30025,2025-12-14 15:00:00+00:00,
30025,2025-12-14 16:00:00+00:00,
30025,2025-12-14 17:00:00+00:00,
30025,2025-12-14 18:00:00+00:00,
30025,2025-12-14 19:00:00+00:00,
